,Skill_1,Skill_2,Simmilarity/Correlation
1393,git,cryptography,0.974151074886322
1394,git,jquery,0.973474383354187
1395,git,github,0.9645193219184875
1396,git,node,0.9593398571014404
1397,git,salesforce,0.9591275453567505
1398,git,django,0.9582609534263611
1399,git,css,0.9546630382537842
1400,ma,ba,0.9895311594009399
1401,ma,bigtable,0.9823845028877258
1402,ma,user_interface,0.9782240986824036
1403,ma,app_development,0.9758087992668152
1404,ma,scikitlearn,0.9727718830108643
1405,ma,stats,0.9719632863998413
1406,ma,node,0.9712061285972595
1407,ma,knn,0.95856112241745
1408,ma,kubeflow,0.9583178162574768
1409,ma,machine_vision,0.9573873281478882
1410,data_mining,computer_vision,0.9532039165496826
1411,data_mining,research,0.9420745968818665
1412,data_mining,geospatial,0.899447500705719
1413,data_mining,applied_mathematics,0.8988075256347656
1414,data_mining,algebra,0.8941525220870972
1415,data_mining,phd,0.8809233903884888
1416,data_mining,natural_language_processing,0.8788134455680847
1417,data_mining,experimental_design,0.858820915222168
1418,data_mining,ml,0.8451956510543823
1419,data_mining,matlab,0.8412410616874695
1420,big_data_processing,spacy,0.989500880241394
1421,big_data_processing,prediction,0.9800764918327332
1422,big_data_processing,mapreduce,0.9794120788574219
1423,big_data_processing,tf,0.9736050963401794
1424,big_data_processing,apache,0.9649919271469116
1425,big_data_processing,data_modelling,0.9628442525863647
1426,big_data_processing,decision_tree,0.9615755081176758
1427,big_data_processing,microsoft_power_bi,0.9596002101898193
1428,big_data_processing,theano,0.9567958116531372
1429,big_data_processing,nltk,0.9545220136642456
1430,qlik,outlier,0.9831249713897705
1431,qlik,power_bi,0.9737076163291931
1432,qlik,econometrics,0.9496400356292725
1433,qlik,looker,0.938814640045166
1434,qlik,sas,0.9384950399398804
1435,qlik,javaee,0.921550989151001
1436,qlik,undergraduate,0.9213368892669678
1437,qlik,soa,0.918097734451294
1438,qlik,excel,0.9126442670822144
1439,qlik,xcode,0.909224271774292
1440,phd,tuning,0.93510901927948
1441,phd,research,0.9317344427108765
1442,phd,natural_language_processing,0.925071120262146
1443,phd,algebra,0.9150170683860779
1444,phd,computer_vision,0.9116971492767334
1445,phd,optimizing,0.8988423347473145
1446,phd,ml_libraries,0.8853059411048889
1447,phd,classification,0.8818724751472473
1448,phd,data_mining,0.8809233903884888
1449,phd,applied_mathematics,0.8634289503097534
1450,full_stack,kotlin,0.9587923884391785
1451,full_stack,clojure,0.9530386328697205
1452,full_stack,data_algorithms,0.9517642259597778
1453,full_stack,app_development,0.9478164911270142
1454,full_stack,shiny,0.9471670985221863
1455,full_stack,object_oriented_programming,0.9417313933372498
1456,full_stack,ux,0.9416041374206543
1457,full_stack,bigtable,0.9377925395965576
1458,full_stack,cybersecurity,0.9359490275382996
1459,full_stack,ma,0.9354702234268188
1460,c,visual_studio,0.9755235910415649
1461,c,angular,0.9731922149658203
1462,c,mysql,0.9666508436203003
1463,c,debugging,0.965639591217041
1464,c,eclipse,0.9612361192703247
1465,c,web_design,0.9557644724845886
1466,c,rest,0.9510292410850525
1467,c,jira,0.9462823867797852
1468,c,bachelor,0.9462034702301025
1469,c,senior_software_engineer,0.9430555105209351
1470,ab_testing,text_analytics,0.9940295219421387
1471,ab_testing,vba,0.9930911064147949
1472,ab_testing,seaborn,0.9929099678993225
1473,ab_testing,ocr,0.9921815991401672
1474,ab_testing,cyber_security,0.9912835359573364
1475,ab_testing,rstudio,0.9909229278564453
1476,ab_testing,gbm,0.9902728796005249
1477,ab_testing,xcode,0.9896392822265625
1478,ab_testing,glm,0.9866675734519958
1479,ab_testing,dl_libraries,0.9855363965034485
1480,visual_studio,ux,0.9780077934265137
1481,visual_studio,c,0.9755235910415649
1482,visual_studio,mysql,0.9730569124221802
1483,visual_studio,kotlin,0.9646939635276794
1484,visual_studio,debugging,0.9641993045806885
1485,visual_studio,eclipse,0.9595115184783936
1486,visual_studio,web_design,0.9592170119285583
1487,visual_studio,bachelor,0.9571210741996765
1488,visual_studio,splunk,0.9569827318191528
1489,visual_studio,senior_software_engineer,0.9551329016685486
1490,scikitlearn,app_development,0.993939995765686
1491,scikitlearn,machine_vision,0.9910634160041809
1492,scikitlearn,user_interface,0.9900246858596802
1493,scikitlearn,bigdata,0.9827045202255249
1494,scikitlearn,cybersecurity,0.9821990728378296
1495,scikitlearn,dimensionality_reduction,0.9797050952911377
1496,scikitlearn,knn,0.9791997671127319
1497,scikitlearn,ba,0.9791175723075867
1498,scikitlearn,tensor,0.9775287508964539
1499,scikitlearn,data_algorithms,0.9770352840423584
1500,natural_language_processing,supervised,0.9640125036239624
1501,natural_language_processing,algorithms,0.9409384727478027
1502,natural_language_processing,algebra,0.940093457698822
1503,natural_language_processing,ml,0.9337548017501831
1504,natural_language_processing,phd,0.925071120262146
1505,natural_language_processing,pig,0.9218331575393677
1506,natural_language_processing,research,0.9213863611221313
1507,natural_language_processing,xgboost,0.9006185531616211
1508,natural_language_processing,probability,0.8999128341674805
1509,natural_language_processing,bayes,0.8968865871429443
1510,knn,bigdata,0.9931766390800476
1511,knn,recommendation_system,0.9925075769424438
1512,knn,stats,0.9921448826789856
1513,knn,data_structure,0.9872406721115112
1514,knn,dimensionality_reduction,0.9870049953460693
1515,knn,cybersecurity,0.9831808805465698
1516,knn,machine_vision,0.9821322560310364
1517,knn,gis,0.9818552732467651
1518,knn,glm,0.9802805185317993
1519,knn,scikitlearn,0.9791997671127319
1520,recommendation_system,knn,0.9925076365470886
1521,recommendation_system,bigdata,0.9919551014900208
1522,recommendation_system,stats,0.9839767217636108
1523,recommendation_system,machine_vision,0.9838786125183105
1524,recommendation_system,data_structure,0.9826763868331909
1525,recommendation_system,cybersecurity,0.9794374108314514
1526,recommendation_system,gis,0.979385256767273
1527,recommendation_system,glm,0.978620707988739
1528,recommendation_system,support_vector_machine,0.9775838851928711
1529,recommendation_system,nn,0.9763610363006592
1530,machine_learning,sequencing,0.947047233581543
1531,machine_learning,unsupervised,0.9415920972824097
1532,machine_learning,reinforcement,0.9366440773010254
1533,machine_learning,recommender_systems,0.9295970797538757
1534,machine_learning,ml_libraries,0.9254015684127808
1535,machine_learning,statistics,0.9247334599494934
1536,machine_learning,prediction,0.9197098612785339
1537,machine_learning,mapreduce,0.913094699382782
1538,machine_learning,doctorate,0.9088018536567688
1539,machine_learning,boosting,0.9036548137664795
1540,salesforce,restful,0.9853649735450745
1541,salesforce,jquery,0.9833167791366577
1542,salesforce,cryptography,0.9825789332389832
1543,salesforce,node,0.9825469255447388
1544,salesforce,bootstrap,0.9820051193237305
1545,salesforce,django,0.9802842736244202
1546,salesforce,agile,0.9793585538864136
1547,salesforce,css,0.9763935804367065
1548,salesforce,javascript,0.9761700630187988
1549,salesforce,amazon_web_services,0.9696738719940186
1550,docker,ruby,0.9644563794136047
1551,docker,backend,0.9551230669021606
1552,docker,javascript,0.9549292325973511
1553,docker,agile,0.9547683000564575
1554,docker,oop,0.9493528604507446
1555,docker,css,0.948384165763855
1556,docker,html,0.9449117183685303
1557,docker,git,0.9423424005508423
1558,docker,cryptography,0.9421731233596802
1559,docker,continuous_integration,0.9370056390762329
1560,senior_software_engineer,web_design,0.9865202903747559
1561,senior_software_engineer,ruby_on_rails,0.9773350358009338
1562,senior_software_engineer,senior,0.9714940190315247
1563,senior_software_engineer,soa,0.9652376174926758
1564,senior_software_engineer,visual_studio,0.9551329612731934
1565,senior_software_engineer,kotlin,0.951715350151062
1566,senior_software_engineer,agile_development,0.9491379261016846
1567,senior_software_engineer,c,0.9430555105209351
1568,senior_software_engineer,oop,0.9412410259246826
1569,senior_software_engineer,splunk,0.9344592094421387
1570,node,cryptography,0.996315598487854
1571,node,django,0.9918432235717773
1572,node,bigtable,0.9915895462036133
1573,node,user_interface,0.9870224595069885
1574,node,salesforce,0.9825469255447388
1575,node,ba,0.9760446548461914
1576,node,dynamic_programming,0.975226879119873
1577,node,object_oriented_programming,0.974819540977478
1578,node,airflow,0.9737197160720825
1579,node,system_design,0.9722367525100708
1580,research,data_mining,0.9420745372772217
1581,research,phd,0.9317344427108765
1582,research,natural_language_processing,0.9213863611221313
1583,research,computer_vision,0.9196535348892212
1584,research,geospatial,0.9187501668930054
1585,research,algebra,0.9175580739974976
1586,research,tuning,0.903359591960907
1587,research,applied_mathematics,0.8965893983840942
1588,research,biostatistics,0.8863626718521118
1589,research,bioinformatics,0.87570720911026
1590,biostatistics,bioinformatics,0.950494110584259
1591,biostatistics,time_series,0.9290282726287842
1592,biostatistics,geospatial,0.9128978848457336
1593,biostatistics,applied_mathematics,0.9055684804916382
1594,biostatistics,hypothesis,0.9036859273910522
1595,biostatistics,matlab,0.900619626045227
1596,biostatistics,visualization,0.8905383348464966
1597,biostatistics,experimental_design,0.8867990970611572
1598,biostatistics,research,0.8863626718521118
1599,biostatistics,powerpoint,0.884186327457428
1600,gis,glm,0.9979522228240967
1601,gis,data_structure,0.9954867362976074
1602,gis,seaborn,0.9941951036453247
1603,gis,gbm,0.9938182234764099
1604,gis,ocr,0.99343341588974
1605,gis,cyber_security,0.9922988414764404
1606,gis,text_analytics,0.9896782040596008
1607,gis,nn,0.9882660508155823
1608,gis,cybersecurity,0.9849677085876465
1609,gis,ab_testing,0.9842625260353088
1610,sagemaker,matlab,0.9352288842201233
1611,sagemaker,lstm,0.9196226000785828
1612,sagemaker,geospatial,0.915727972984314
1613,sagemaker,pca,0.9143757820129395
1614,sagemaker,powerpoint,0.9119576811790466
1615,sagemaker,algorithm,0.909467339515686
1616,sagemaker,mxnet,0.9059289693832397
1617,sagemaker,dask,0.9047384262084961
1618,sagemaker,recommendation_systems,0.9000289440155029
1619,sagemaker,keras,0.8987836241722107
1620,apache,lambda,0.9785909652709961
1621,apache,gcp,0.9750016927719116
1622,apache,graduate,0.9692223072052002
1623,apache,big_data_processing,0.9649919271469116
1624,apache,rust,0.9593452215194702
1625,apache,cognos,0.9565137624740601
1626,apache,tf,0.9440971612930298
1627,apache,nltk,0.9435721635818481
1628,apache,prediction,0.9433680772781372
1629,apache,pyspark,0.942872166633606
1630,rust,lambda,0.9837600588798523
1631,rust,cognos,0.9746298789978027
1632,rust,gcp,0.9738671779632568
1633,rust,vs,0.9671809673309326
1634,rust,nodejs,0.9627130627632141
1635,rust,data_structures,0.960789144039154
1636,rust,microsoft_power_bi,0.9602093696594238
1637,rust,apache,0.9593452215194702
1638,rust,pyspark,0.9533287882804871
1639,rust,graduate,0.9482273459434509
1640,applied_mathematics,hypothesis,0.9442731142044067
1641,applied_mathematics,algebra,0.9217196702957153
1642,applied_mathematics,biostatistics,0.9055684804916382
1643,applied_mathematics,bioinformatics,0.9044711589813232
1644,applied_mathematics,graph,0.899509072303772
1645,applied_mathematics,data_mining,0.8988075256347656
1646,applied_mathematics,etl,0.8979134559631348
1647,applied_mathematics,research,0.896589457988739
1648,applied_mathematics,geospatial,0.8921920657157898
1649,applied_mathematics,experimental_design,0.8842225074768066
1650,postgres,oracle,0.9791893362998962
1651,postgres,jira,0.9633579254150391
1652,postgres,php,0.9588223695755005
1653,postgres,react,0.9585738182067871
1654,postgres,rest,0.9513581991195679
1655,postgres,splunk,0.9506450891494751
1656,postgres,perl,0.9426774978637695
1657,postgres,rust,0.9383318424224854
1658,postgres,nodejs,0.9363669753074646
1659,postgres,unix,0.9363223910331726
1660,lambda,gcp,0.9846251010894775
1661,lambda,rust,0.9837601184844971
1662,lambda,apache,0.9785909652709961
1663,lambda,graduate,0.9712873697280884
1664,lambda,nodejs,0.969029426574707
1665,lambda,powerbi,0.9631257057189941
1666,lambda,cognos,0.9569530487060547
1667,lambda,data_structures,0.9518718123435974
1668,lambda,linux,0.9468789100646973
1669,lambda,vs,0.9457682967185974
1670,cognos,vs,0.9862021803855896
1671,cognos,tf,0.9754769802093506
1672,cognos,microsoft_power_bi,0.9750902652740479
1673,cognos,rust,0.9746298789978027
1674,cognos,powerpoint,0.9733904600143433
1675,cognos,theano,0.9696043133735657
1676,cognos,word,0.9673664569854736
1677,cognos,elasticsearch,0.9643788933753967
1678,cognos,rstudio,0.9590989351272583
1679,cognos,blockchain,0.9578156471252441
1680,keras,tensorflow,0.9625343680381775
1681,keras,deep_learning,0.9610440731048584
1682,keras,nlp,0.9585332870483398
1683,keras,pytorch,0.9454827904701233
1684,keras,segmentation,0.9399558305740356
1685,keras,pca,0.9349987506866455
1686,keras,algorithm,0.9340482950210571
1687,keras,rnn,0.9306869506835938
1688,keras,recommendation_systems,0.9251353740692139
1689,keras,cuda,0.9250513315200806
1690,gbm,seaborn,0.9974098205566406
1691,gbm,cyber_security,0.9970512986183167
1692,gbm,ocr,0.9952539801597595
1693,gbm,glm,0.9952012300491333
1694,gbm,gis,0.9938182234764099
1695,gbm,text_analytics,0.9934275150299072
1696,gbm,vba,0.9920247793197632
1697,gbm,nn,0.9913243055343628
1698,gbm,data_structure,0.9905118942260742
1699,gbm,ab_testing,0.9902728796005249
1700,cryptography,node,0.996315598487854
1701,cryptography,django,0.993366003036499
1702,cryptography,bigtable,0.9858628511428833
1703,cryptography,salesforce,0.9825789332389832
1704,cryptography,user_interface,0.9809468388557434
1705,cryptography,dynamic_programming,0.9800852537155151
1706,cryptography,object_oriented_programming,0.9798927307128906
1707,cryptography,restful,0.9793137311935425
1708,cryptography,jquery,0.9785618185997009
1709,cryptography,system_design,0.9762939214706421
1710,tableau,excel,0.9620767831802368
1711,tableau,experimental_design,0.9404367208480835
1712,tableau,power_bi,0.9248056411743164
1713,tableau,visualization,0.9150108098983765
1714,tableau,econometrics,0.9011462926864624
1715,tableau,qlik,0.898550271987915
1716,tableau,sas,0.8909167051315308
1717,tableau,etl,0.8796485662460327
1718,tableau,outlier,0.8761516809463501
1719,tableau,geospatial,0.8623393774032593
1720,lstm,mxnet,0.9969621896743774
1721,lstm,flask,0.9939752221107483
1722,lstm,scikit,0.9930087327957153
1723,lstm,theano,0.9922174215316772
1724,lstm,rstudio,0.9853659868240356
1725,lstm,powerpoint,0.9843424558639526
1726,lstm,vba,0.9812666177749634
1727,lstm,dask,0.9808081388473511
1728,lstm,dl_libraries,0.9797176718711853
1729,lstm,tf,0.9785348176956177
1730,excel,tableau,0.9620767831802368
1731,excel,power_bi,0.9503309726715088
1732,excel,experimental_design,0.946146547794342
1733,excel,visualization,0.944953441619873
1734,excel,sas,0.9256662130355835
1735,excel,qlik,0.9126442670822144
1736,excel,outlier,0.898239016532898
1737,excel,econometrics,0.8913328647613525
1738,excel,undergraduate,0.8904570937156677
1739,excel,etl,0.8888287544250488
1740,system_design,git,0.9771021008491516
1741,system_design,cryptography,0.9762939214706421
1742,system_design,bootstrap,0.9752615094184875
1743,system_design,dynamic_programming,0.9739193916320801
1744,system_design,user_interface,0.9734678268432617
1745,system_design,airflow,0.9731667041778564
1746,system_design,node,0.9722367525100708
1747,system_design,jquery,0.9703327417373657
1748,system_design,object_oriented_programming,0.9683988094329834
1749,system_design,tensor,0.9660848379135132
1750,flask,lstm,0.9939752221107483
1751,flask,mxnet,0.9919315576553345
1752,flask,scikit,0.991304874420166
1753,flask,correlation,0.9842543601989746
1754,flask,dask,0.9802381992340088
1755,flask,theano,0.9797507524490356
1756,flask,rstudio,0.9785885810852051
1757,flask,vba,0.977519154548645
1758,flask,ml_libraries,0.976131021976471
1759,flask,nn,0.9749928712844849
1760,data_modelling,ux,0.9752146005630493
1761,data_modelling,blockchain,0.9655337929725647
1762,data_modelling,shiny,0.9634007215499878
1763,data_modelling,big_data_processing,0.9628442525863647
1764,data_modelling,decision_tree,0.9623257517814636
1765,data_modelling,chatbot,0.9605846405029297
1766,data_modelling,ocr,0.950978696346283
1767,data_modelling,kpi,0.950691282749176
1768,data_modelling,splunk,0.9470008611679077
1769,data_modelling,spacy,0.9437321424484253
1770,rnn,pca,0.9912514090538025
1771,rnn,recommendation_systems,0.9886331558227539
1772,rnn,cuda,0.9877694845199585
1773,rnn,algorithm,0.973734438419342
1774,rnn,segmentation,0.9679003953933716
1775,rnn,graph,0.967509925365448
1776,rnn,nltk,0.9631252288818359
1777,rnn,recommender_systems,0.9585897922515869
1778,rnn,theano,0.9549281597137451
1779,rnn,boosting,0.954494833946228
1780,data_analytics,cognos,0.8840252161026001
1781,data_analytics,data_analysis,0.8806333541870117
1782,data_analytics,forecasting,0.8745496273040771
1783,data_analytics,sql,0.8745081424713135
1784,data_analytics,econometrics,0.8656836748123169
1785,data_analytics,data_visualization,0.8633016347885132
1786,data_analytics,vs,0.8573785424232483
1787,data_analytics,powerpoint,0.8490322828292847
1788,data_analytics,hypothesis,0.8440083861351013
1789,data_analytics,rust,0.839259147644043
1790,nlp,deep_learning,0.9847762584686279
1791,nlp,tensorflow,0.9750985503196716
1792,nlp,cnn,0.9672131538391113
1793,nlp,keras,0.9585333466529846
1794,nlp,pytorch,0.9562643766403198
1795,nlp,segmentation,0.9423526525497437
1796,nlp,pca,0.9382396936416626
1797,nlp,boosting,0.9362249970436096
1798,nlp,rnn,0.9338937997817993
1799,nlp,recommender_systems,0.9320463538169861
1800,continuous_integration,git,0.9443442225456238
1801,continuous_integration,docker,0.9370057582855225
1802,continuous_integration,restful,0.9259355068206787
1803,continuous_integration,system_design,0.9225285053253174
1804,continuous_integration,cryptography,0.9219338893890381
1805,continuous_integration,bigtable,0.9169854521751404
1806,continuous_integration,node,0.916469395160675
1807,continuous_integration,salesforce,0.9140145778656006
1808,continuous_integration,user_interface,0.9121037721633911
1809,continuous_integration,bootstrap,0.9115816950798035
1810,perl,soa,0.9538871049880981
1811,perl,postgres,0.9426774978637695
1812,perl,unix,0.93732750415802
1813,perl,senior_software_engineer,0.9244918823242188
1814,perl,jira,0.9209169149398804
1815,perl,web_design,0.9208068251609802
1816,perl,rest,0.9160141944885254
1817,perl,oracle,0.9158846139907837
1818,perl,splunk,0.9039226174354553
1819,perl,qlik,0.8952451944351196
1820,pca,rnn,0.9912514090538025
1821,pca,recommendation_systems,0.9877011775970459
1822,pca,cuda,0.9816950559616089
1823,pca,dask,0.9776026606559753
1824,pca,theano,0.9685304164886475
1825,pca,lstm,0.9673001170158386
1826,pca,graph,0.9642903208732605
1827,pca,algorithm,0.9629143476486206
1828,pca,tf,0.9599171876907349
1829,pca,powerpoint,0.9593890905380249
1830,jira,rest,0.9918936491012573
1831,jira,react,0.9882933497428894
1832,jira,php,0.9803488254547119
1833,jira,eclipse,0.976399838924408
1834,jira,oracle,0.9756431579589844
1835,jira,angular,0.9686538577079773
1836,jira,postgres,0.9633580446243286
1837,jira,bachelor,0.9630599021911621
1838,jira,kubernetes,0.9620080590248108
1839,jira,debugging,0.9580084085464478
1840,agile_development,ruby_on_rails,0.9784064292907715
1841,agile_development,web_design,0.9689815044403076
1842,agile_development,oop,0.9657909870147705
1843,agile_development,senior_software_engineer,0.9491379261016846
1844,agile_development,mysql,0.9299226999282837
1845,agile_development,c,0.9277990460395813
1846,agile_development,backend,0.9265445470809937
1847,agile_development,angular,0.9262254238128662
1848,agile_development,senior,0.9249563813209534
1849,agile_development,html,0.921244740486145
1850,elasticsearch,ab_testing,0.9697328805923462
1851,elasticsearch,scikit,0.9645307660102844
1852,elasticsearch,cognos,0.9643787741661072
1853,elasticsearch,dl_libraries,0.9627095460891724
1854,elasticsearch,ocr,0.9619381427764893
1855,elasticsearch,decision_tree,0.9608712196350098
1856,elasticsearch,tf,0.9600558280944824
1857,elasticsearch,rstudio,0.9594337344169617
1858,elasticsearch,xcode,0.9576976299285889
1859,elasticsearch,blockchain,0.9571356773376465
1860,ux,visual_studio,0.9780078530311584
1861,ux,shiny,0.976281464099884
1862,ux,data_modelling,0.9752146005630493
1863,ux,kotlin,0.9745606184005737
1864,ux,splunk,0.9680708646774292
1865,ux,postgresql,0.964794397354126
1866,ux,blockchain,0.9618543386459351
1867,ux,cloud,0.945039689540863
1868,ux,mysql,0.9438015222549438
1869,ux,cloud_computing,0.9424197673797607
1870,jupyter,powerbi,0.9818664789199829
1871,jupyter,regression,0.9758960008621216
1872,jupyter,optimization,0.9733163714408875
1873,jupyter,linux,0.9686119556427002
1874,jupyter,graduate,0.967067539691925
1875,jupyter,python,0.9585886001586914
1876,jupyter,algorithm,0.9514452815055847
1877,jupyter,segmentation,0.9503947496414185
1878,jupyter,cuda,0.9501821994781494
1879,jupyter,sql,0.9489263892173767
1880,graduate,gcp,0.9821034669876099
1881,graduate,lambda,0.9712873697280884
1882,graduate,apache,0.9692223072052002
1883,graduate,jupyter,0.967067539691925
1884,graduate,powerbi,0.9662814736366272
1885,graduate,regression,0.9560245275497437
1886,graduate,sql,0.9544383883476257
1887,graduate,python,0.9515187740325928
1888,graduate,rust,0.9482274055480957
1889,graduate,linux,0.941587507724762
1890,tensor,airflow,0.9901267290115356
1891,tensor,user_interface,0.9854589104652405
1892,tensor,ba,0.981660783290863
1893,tensor,bigdata,0.9797722697257996
1894,tensor,scikitlearn,0.9775287508964539
1895,tensor,machine_vision,0.9765997529029846
1896,tensor,probability,0.9727514982223511
1897,tensor,chi,0.9695905447006226
1898,tensor,app_development,0.9673011302947998
1899,tensor,dimensionality_reduction,0.9667084217071533
1900,text_analytics,vba,0.9949710965156555
1901,text_analytics,seaborn,0.9947547912597656
1902,text_analytics,ab_testing,0.9940295219421387
1903,text_analytics,gbm,0.9934275150299072
1904,text_analytics,cyber_security,0.9928672313690186
1905,text_analytics,data_structure,0.9919800758361816
1906,text_analytics,ocr,0.9909087419509888
1907,text_analytics,glm,0.9908114671707153
1908,text_analytics,gis,0.9896782040596008
1909,text_analytics,rstudio,0.9895583391189575
1910,ruby_on_rails,oop,0.9845806360244751
1911,ruby_on_rails,agile_development,0.9784064292907715
1912,ruby_on_rails,senior_software_engineer,0.9773350358009338
1913,ruby_on_rails,web_design,0.974719762802124
1914,ruby_on_rails,senior,0.9666299819946289
1915,ruby_on_rails,html,0.9440063834190369
1916,ruby_on_rails,backend,0.9421129822731018
1917,ruby_on_rails,java,0.9386723041534424
1918,ruby_on_rails,ruby,0.9355281591415405
1919,ruby_on_rails,full_stack,0.9219406843185425
1920,master,probability,0.9654062986373901
1921,master,logistic,0.9490641355514526
1922,master,tensor,0.9454317092895508
1923,master,airflow,0.9429738521575928
1924,master,data_science,0.9401366114616394
1925,master,exploratory,0.9333084225654602
1926,master,ba,0.9279476404190063
1927,master,r,0.9218018054962158
1928,master,algorithms,0.9192280173301697
1929,master,bigdata,0.9146993160247803
1930,r,logistic,0.9344325065612793
1931,r,master,0.9218016862869263
1932,r,undergraduate,0.9067977666854858
1933,r,visualization,0.904180645942688
1934,r,data_science,0.9027876853942871
1935,r,bioinformatics,0.885672926902771
1936,r,time_series,0.8782896399497986
1937,r,probability,0.8746576905250549
1938,r,excel,0.8726535439491272
1939,r,etl,0.8672882318496704
1940,bigquery,cassandra,0.9733405113220215
1941,bigquery,matplotlib,0.9684076309204102
1942,bigquery,sklearn,0.9658303260803223
1943,bigquery,caffe,0.9592573642730713
1944,bigquery,clojure,0.9580058455467224
1945,bigquery,svm,0.9549375176429749
1946,bigquery,julia,0.9528980255126953
1947,bigquery,data_algorithms,0.9481034278869629
1948,bigquery,random_forest,0.9384805560112
1949,bigquery,object_oriented_programming,0.9321936964988708
1950,neural_network,data_processing,0.7896729707717896
1951,neural_network,numpy,0.7878921031951904
1952,neural_network,ml,0.7647244334220886
1953,neural_network,bigquery,0.7619452476501465
1954,neural_network,matplotlib,0.7575229406356812
1955,neural_network,sklearn,0.7561854124069214
1956,neural_network,api,0.752498209476471
1957,neural_network,nosql,0.7510476112365723
1958,neural_network,data_algorithms,0.7510145902633667
1959,neural_network,bayesian,0.7457127571105957
1960,bayesian,matplotlib,0.9253828525543213
1961,bayesian,anomaly,0.922028660774231
1962,bayesian,cluster,0.8979116678237915
1963,bayesian,mongodb,0.8763983845710754
1964,bayesian,spark,0.8694834113121033
1965,bayesian,cassandra,0.8603184223175049
1966,bayesian,bigquery,0.8600635528564453
1967,bayesian,julia,0.8474964499473572
1968,bayesian,scipy,0.8337671756744385
1969,bayesian,chatbot,0.8304062485694885
1970,correlation,flask,0.9842543601989746
1971,correlation,scikit,0.9840347766876221
1972,correlation,mxnet,0.9823939800262451
1973,correlation,lstm,0.9759348630905151
1974,correlation,ml_libraries,0.975036084651947
1975,correlation,dask,0.9712746739387512
1976,correlation,tf,0.9689149260520935
1977,correlation,rstudio,0.9686460494995117
1978,correlation,theano,0.968433141708374
1979,correlation,mapreduce,0.9681212902069092
1980,object_oriented_programming,data_algorithms,0.9894635677337646
1981,object_oriented_programming,cryptography,0.9798927307128906
1982,object_oriented_programming,caffe,0.9797170162200928
1983,object_oriented_programming,user_interface,0.9795788526535034
1984,object_oriented_programming,dynamic_programming,0.9795050621032715
1985,object_oriented_programming,bigtable,0.9757245182991028
1986,object_oriented_programming,node,0.974819540977478
1987,object_oriented_programming,django,0.973660945892334
1988,object_oriented_programming,app_development,0.9705376029014587
1989,object_oriented_programming,airflow,0.9701526761054993
1990,blockchain,xcode,0.9897283315658569
1991,blockchain,splunk,0.9863991141319275
1992,blockchain,javaee,0.981070876121521
1993,blockchain,ab_testing,0.9765238761901855
1994,blockchain,dl_libraries,0.9739837050437927
1995,blockchain,ocr,0.9706137180328369
1996,blockchain,text_analytics,0.9665508270263672
1997,blockchain,data_modelling,0.9655337929725647
1998,blockchain,seaborn,0.9640580415725708
1999,blockchain,vba,0.9626865983009338
2000,statistics,sequencing,0.9447057843208313
2001,statistics,machine_learning,0.9247335195541382
2002,statistics,data_analysis,0.923890233039856
2003,statistics,unsupervised,0.9231110215187073
2004,statistics,regression,0.9124675989151001
2005,statistics,prediction,0.897411584854126
2006,statistics,forecasting,0.8929049968719482
2007,statistics,apache,0.8847078084945679
2008,statistics,graduate,0.869877815246582
2009,statistics,doctorate,0.869867205619812
2010,clojure,cybersecurity,0.9710680842399597
2011,clojure,data_algorithms,0.9700577259063721
2012,clojure,dimensionality_reduction,0.9656544923782349
2013,clojure,shiny,0.9603492617607117
2014,clojure,caffe,0.959347128868103
2015,clojure,bigquery,0.9580057859420776
2016,clojure,sklearn,0.9569704532623291
2017,clojure,object_oriented_programming,0.9549157619476318
2018,clojure,full_stack,0.9530385732650757
2019,clojure,gis,0.950373649597168
2020,power_bi,qlik,0.9737076759338379
2021,power_bi,looker,0.9685750007629395
2022,power_bi,sas,0.9675757884979248
2023,power_bi,outlier,0.9542135000228882
2024,power_bi,excel,0.9503309726715088
2025,power_bi,undergraduate,0.9354199171066284
2026,power_bi,tableau,0.9248056411743164
2027,power_bi,professional,0.921842098236084
2028,power_bi,ma,0.9186748266220093
2029,power_bi,ba,0.9090430736541748
2030,cassandra,matplotlib,0.983328104019165
2031,cassandra,svm,0.9830958843231201
2032,cassandra,bigquery,0.9733405113220215
2033,cassandra,mongodb,0.9621643424034119
2034,cassandra,random_forest,0.9560708403587341
2035,cassandra,caffe,0.9443137645721436
2036,cassandra,bayes,0.9419907927513123
2037,cassandra,sklearn,0.9406791925430298
2038,cassandra,julia,0.9358212947845459
2039,cassandra,numpy,0.9343405961990356
2040,data_algorithms,object_oriented_programming,0.9894633889198303
2041,data_algorithms,app_development,0.9810676574707031
2042,data_algorithms,user_interface,0.9805665612220764
2043,data_algorithms,scikitlearn,0.9770352244377136
2044,data_algorithms,caffe,0.9740797281265259
2045,data_algorithms,bigtable,0.971983790397644
2046,data_algorithms,clojure,0.9700577259063721
2047,data_algorithms,sklearn,0.9693853855133057
2048,data_algorithms,airflow,0.9678623080253601
2049,data_algorithms,dimensionality_reduction,0.9659250378608704
2050,computer_vision,data_mining,0.9532039165496826
2051,computer_vision,research,0.9196535348892212
2052,computer_vision,phd,0.9116971492767334
2053,computer_vision,nlp,0.8964816331863403
2054,computer_vision,tensorflow,0.8890825510025024
2055,computer_vision,deep_learning,0.8777555227279663
